Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model
Toshiba,Tecra X40-D-10Z,Ultrabook,0.4698795180722893,0.03225806451612903,Windows 10,0.13965087281795513,0.15459915611814345,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
MSI,GL62M 7RD,Gaming,0.6626506024096387,0.0967741935483871,Windows 10,0.4264339152119701,0.1729957805907173,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7300HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 1050
Lenovo,ThinkPad X1,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.10972568578553615,0.2870886075949367,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,Flash Storage,No,Intel,HD Graphics 620
Toshiba,Satellite Pro,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.26433915211970077,0.05485232067510549,Standard,0.0,0.0,No,No,No,Intel,0.4444444444444445,Pentium Dual Core 4405U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 510
Asus,ZenBook Flip,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.10224438902743146,0.199831223628692,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 3480,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.2668329177057357,0.06936708860759494,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Acer,Swift 3,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.20199501246882795,0.0751054852320675,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Thinkpad T460,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.17080168776371307,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad T470s,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.15710723192019954,0.2491139240506329,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6296296296296297,Core i5 7300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Satellite Pro,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3266832917705736,0.08354430379746836,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Lenovo,N42-20 Chromebook,Notebook,0.4698795180722893,0.03225806451612903,Chrome OS,0.20199501246882795,0.02548523206751055,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Quad Core N3160,0.00392156862745098,0.0,Flash Storage,No,Intel,HD Graphics 400
Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.07021097046413502,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,HDD,No,Intel,HD Graphics 620
Dell,Vostro 3568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.37157107231920206,0.09113755274261603,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 840,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 7,0.21197007481296762,0.2862447257383966,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 520
Dell,Vostro 3568,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.37157107231920206,0.09535864978902954,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R5 M420
Asus,ZenBook UX310UQ-GL026T,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.18952618453865339,0.14379746835443039,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.24705882352941178,0.0,SSD,No,Nvidia,GeForce 940M
HP,EliteBook 840,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.21197007481296762,0.21839662447257385,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 520
HP,250 G6,Notebook,0.6626506024096387,0.03225806451612903,No OS,0.2917705735660848,0.02109704641350211,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 400
Lenovo,ThinkPad T470p,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.31670822942643395,0.2918143459915612,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.7037037037037036,Core i7 7700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GT 940MX
Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.10345991561181435,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 930MX
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.30174563591022446,0.130126582278481,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 850,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.28678304239401503,0.19831223628691982,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R7 M465
Toshiba,Portege X30-D-10X,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.08977556109725689,0.18751054852320675,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
HP,Probook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.34413965087281795,0.12421940928270042,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Toshiba,Portégé Z30-C-188,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.12718204488778057,0.15544303797468353,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.299746835443038,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.21695760598503744,0.12286919831223629,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad L570,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.42144638403990026,0.14869198312236287,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Toshiba,Tecra A50-D-11D,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.2048945147679325,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Thinkpad 13,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.18703241895261846,0.09468354430379747,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.08431372549019608,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 7280,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.2269326683291771,0.25586497890295357,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Xiaomi,Mi Notebook,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.14713216957605987,0.12843881856540085,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 940MX
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.33665835411471323,0.11223628691983123,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook x360,2 in 1 Convertible,0.385542168674699,0.03225806451612903,Windows 10,0.14713216957605987,0.2575527426160338,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,Pavilion x360,2 in 1 Convertible,0.6626506024096387,0.03225806451612903,Windows 10,0.4014962593516209,0.08621097046413502,Standard,0.0,0.0,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Dell,Inspiron 3552,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.03291139240506329,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Pentium Quad Core N3710,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics
HP,EliteBook x360,2 in 1 Convertible,0.385542168674699,0.03225806451612903,Windows 10,0.14713216957605987,0.2742616033755274,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 110-17ACL,Notebook,0.8674698795180725,0.03225806451612903,Windows 10,0.5261845386533666,0.03459915611814346,Standard,0.09458367016976556,0.09482758620689655,No,No,No,AMD,0.48148148148148157,A4-Series 7210,0.2411764705882353,0.0,HDD,No,AMD,Radeon R3
HP,Probook 640,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.314214463840399,0.1841350210970464,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Samsung,Notebook 9,Ultrabook,0.5903614457831327,0.0967741935483871,Windows 10,0.11970074812967581,0.25738396624472576,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad T470s,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.15710723192019954,0.2742616033755274,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Portege X30-D-10V,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.08977556109725689,0.21957805907172995,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.30174563591022446,0.12843881856540085,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Lenovo,ThinkPad X1,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.10972568578553615,0.31645569620253167,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,Flash Storage,No,Intel,HD Graphics 620
Lenovo,ThinkPad T570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.314214463840399,0.30193924050632914,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
HP,Elitebook 820,Netbook,0.2891566265060242,0.0967741935483871,Windows 10,0.14214463840399005,0.2209282700421941,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Acer,Chromebook CB5-571-C1DZ,Notebook,0.6626506024096387,0.03225806451612903,Chrome OS,0.3765586034912719,0.031223628691983123,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.2222222222222222,Celeron Dual Core 3205U,0.00392156862745098,0.0,Flash Storage,No,Intel,HD Graphics
LG,Gram 14Z970,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.07231920199501247,0.2911392405063291,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2269326683291771,0.1740084388185654,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 510-15IKB,Notebook,0.6626506024096387,0.06451612903225806,Windows 10,0.3765586034912719,0.10379746835443038,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 940MX
HP,ProBook 450,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.33665835411471323,0.14261434599156117,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
Lenovo,ThinkPad 13,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.18703241895261846,0.11932489451476794,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
HP,Probook 430,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.19950124688279303,0.13265822784810127,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 850,Ultrabook,0.6626506024096387,0.0967741935483871,Windows 10,0.28678304239401503,0.18953417721518986,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R7 M365X
Lenovo,ThinkPad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.27864978902953585,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 3580,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.314214463840399,0.09382278481012658,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,Thinkpad X270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1670822942643392,0.2491139240506329,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,Probook 650,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4039900249376559,0.16725738396624473,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ProBook 640,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.314214463840399,0.16455696202531644,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,EliteBook 820,Ultrabook,0.2891566265060242,0.03225806451612903,Windows 10,0.14214463840399005,0.2371308016877637,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Toshiba,Tecra Z40-C-12X,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.1945137157107232,0.15713080168776372,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 820,Netbook,0.2891566265060242,0.0967741935483871,Windows 10,0.14214463840399005,0.2523206751054852,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude 7480,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1670822942643392,0.24725738396624472,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Acer,TravelMate P259-G2,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.38403990024937656,0.0751054852320675,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Toshiba,Tecra A50-C-1ZV,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.15949367088607594,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude 7280,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1670822942643392,0.21910548523206752,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics
Acer,Chromebook 14,Notebook,0.4698795180722893,0.03225806451612903,Chrome OS,0.24688279301745636,0.029535864978902954,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics 400
Dell,Latitude 7480,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1670822942643392,0.270210970464135,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Portege Z30-C-1CW,Notebook,0.385542168674699,0.0967741935483871,Windows 7,0.12718204488778057,0.2170464135021097,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Asus,Chromebook Flip,2 in 1 Convertible,0.2891566265060242,0.0967741935483871,Chrome OS,0.12718204488778057,0.16624472573839663,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.11111111111111108,Core M M7-6Y75,0.027450980392156862,0.0,Flash Storage,No,Intel,HD Graphics 515
Lenovo,Thinkpad T460,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.22193924050632913,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,XPS 13,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1371571072319202,0.2911392405063291,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.11111111111111108,Core i5 7Y54,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 615
Toshiba,Portege Z30-C-16Z,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.12718204488778057,0.22970464135021096,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad X270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1670822942643392,0.2676793248945148,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6296296296296297,Core i5 7300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Portege X20W-D-10V,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.10224438902743146,0.27274261603375527,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 5580,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.30174563591022446,0.10987341772151898,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.33665835411471323,0.08624472573839663,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 310-15IKB,Notebook,0.6626506024096387,0.06451612903225806,Windows 10,0.4264339152119701,0.08793248945147679,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 920MX
Dell,Latitude E7470,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.20199501246882795,0.301937552742616,Standard,0.4826192400970089,0.4827586206896552,Yes,No,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Toshiba,Tecra A40-C-1DF,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.314214463840399,0.16978902953586497,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad T460,Notebook,0.4698795180722893,0.03225806451612903,Windows 7,0.2518703241895262,0.13974683544303798,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.24509803921568626,0.0,Hybrid,No,Intel,HD Graphics 520
Dell,Inspiron 7579,2 in 1 Convertible,0.6626506024096387,0.16129032258064516,Windows 10,0.3740648379052369,0.189873417721519,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Portege Z30-C-1CV,Notebook,0.385542168674699,0.03225806451612903,Windows 7,0.12718204488778057,0.17232067510548524,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Fujitsu,LifeBook A556,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4014962593516209,0.08016877637130802,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Toshiba,Tecra A40-C-1KF,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.26433915211970077,0.1250632911392405,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Dell,Inspiron 3567,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3890274314214464,0.07172995780590717,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,AMD,Radeon R5 M430
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2269326683291771,0.15949367088607594,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620 
HP,EliteBook Folio,Netbook,0.2891566265060242,0.0967741935483871,Windows 10,0.06982543640897756,0.29265822784810125,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.11111111111111108,Core M 6Y75,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 515
Lenovo,ThinkPad T560,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.19831223628691982,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Inspiron 5378,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.24688279301745636,0.12067510548523207,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,Spectre 13-V111dx,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.10473815461346637,0.19831223628691982,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 840,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.19700748129675813,0.3232067510548523,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
HP,ENVY -,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.16209476309226936,0.17130801687763714,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Vostro 3568,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.37157107231920206,0.06295358649789029,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
HP,Probook 440,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.23690773067331672,0.1021097046413502,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Toshiba,Portege Z30-C-16H,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.12718204488778057,0.17232067510548524,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
